date,state,positive,death
2020-05-02,CO,16225,832
2020-05-02,CT,29287,2436
2020-05-02,DE,5038,168
2020-05-02,DC,4797,240
2020-05-02,FL,35463,1364
2020-05-02,GA,28331,1177
2020-05-02,GU,145,5
2020-05-02,HI,620,16
2020-05-02,ID,2061,64
2020-05-02,IL,58505,2559
2020-05-02,IN,19295,1115
2020-05-02,IA,8643,175
2020-05-02,KS,4885,142
2020-05-02,KY,4879,248
2020-05-02,LA,29140,1993
2020-05-02,ME,1153,56
2020-05-02,MD,24473,1251
2020-05-02,MA,66263,3846
2020-05-02,MI,43207,4021
2020-05-02,MN,6232,394
2020-05-02,MS,7441,291
2020-05-02,MO,8356,376
2020-05-02,MT,455,16
2020-05-02,NE,5317,73
2020-05-02,NV,5389,255
2020-05-02,NH,2429,84
2020-05-02,NJ,123717,7742
2020-05-02,NM,3732,138
2020-05-02,NY,312977,24198
2020-05-02,NC,11588,431
2020-05-02,ND,1153,24
2020-05-02,MP,14,2
2020-05-02,OH,19335,1022
2020-05-02,OK,3851,238
2020-05-02,OR,2635,109
2020-05-02,PA,50494,2695
2020-05-02,PR,1757,95
2020-05-02,RI,9289,296
2020-05-02,SC,6489,267
2020-05-02,SD,2588,21
2020-05-02,TN,12661,209
2020-05-02,TX,30917,863
2020-05-02,UT,4985,49
2020-05-02,VT,886,51
2020-05-02,VA,17738,617
2020-05-02,WA,15003,830
2020-05-02,WV,1185,48
2020-05-02,WI,7660,334
2020-05-02,WY,579,7
2020-04-29,AL,6912,256
2020-04-29,AK,355,9
2020-04-29,AS,0,0
2020-04-29,AZ,7209,308
2020-04-29,AR,3193,57
2020-04-29,CA,48747,1946
2020-04-29,CO,14758,766
2020-04-29,CT,26767,2169
2020-04-29,DE,4655,144
2020-04-29,DC,4106,205
2020-04-29,FL,33193,1218
2020-04-29,GA,25775,1101
2020-04-29,GU,141,5
2020-04-29,HI,613,16
2020-04-29,ID,1952,60
2020-04-29,IL,50358,2215
2020-04-29,IN,17182,964
2020-04-29,IA,6843,148
2020-04-29,KS,3839,134
2020-04-29,KY,4537,234
2020-04-29,LA,27660,1845
2020-04-29,ME,1056,52
2020-04-29,MD,20849,1078
2020-04-29,MA,60265,3405
2020-04-29,MI,40399,3670
2020-04-29,MN,4644,319
2020-04-29,MS,6569,250
2020-04-29,MO,7660,338
2020-04-29,MT,451,16
2020-04-29,NE,3851,56
2020-04-29,NV,4934,230
2020-04-29,NH,2058,60
2020-04-29,NJ,116365,6771
2020-04-29,NM,3213,112
2020-04-29,NY,299691,23477
2020-04-29,NC,10180,382
2020-04-29,ND,1033,19
2020-04-29,MP,14,2
2020-04-29,OH,17303,937
2020-04-29,OK,3473,214
2020-04-29,OR,2446,101
2020-04-29,PA,46327,2373
2020-04-29,PR,1433,86
2020-04-29,RI,8247,251
2020-04-29,SC,5882,231
2020-04-29,SD,2373,13
2020-04-29,TN,10366,195
2020-04-29,TX,27257,754
2020-04-29,UT,4497,45
2020-04-29,VT,862,47
2020-04-29,VA,14962,522
2020-04-29,WA,14070,801
2020-04-29,WV,1110,38
2020-04-29,WI,6520,308
2020-04-29,WY,545,7
2020-04-30,AL,7088,272
2020-04-30,AK,355,9
2020-04-30,AS,0,0
2020-04-30,AZ,7655,320
2020-04-30,AR,3281,61
2020-04-30,CA,50130,2031
2020-04-30,CO,15284,777
2020-04-30,CT,27700,2257
2020-04-30,DE,4734,152
2020-04-30,DC,4323,224
2020-04-30,FL,33690,1268
2020-04-30,GA,26264,1132
2020-04-30,GU,145,5
2020-04-30,HI,618,16
2020-04-30,ID,1984,60
2020-04-30,IL,52918,2355
2020-04-30,IN,17835,1114
2020-04-30,IA,7145,162
2020-04-30,KS,4413,134
2020-04-30,KY,4708,240
2020-04-30,LA,28001,1905
2020-04-30,ME,1095,53
2020-04-30,MD,21742,1140
2020-04-30,MA,62205,3562
2020-04-30,MI,41379,3789
2020-04-30,MN,5136,343
2020-04-30,MS,6815,261
2020-04-30,MO,7818,350
2020-04-30,MT,453,16
2020-04-30,NE,4281,70
2020-04-30,NV,5053,243
2020-04-30,NH,2146,72
2020-04-30,NJ,118652,7228
2020-04-30,NM,3411,123
2020-04-30,NY,304372,23587
2020-04-30,NC,10754,406
2020-04-30,ND,1067,19
2020-04-30,MP,14,2
2020-04-30,OH,18027,976
2020-04-30,OK,3618,222
2020-04-30,OR,2510,103
2020-04-30,PA,47971,2475
2020-04-30,PR,1539,92
2020-04-30,RI,8621,266
2020-04-30,SC,6095,244
2020-04-30,SD,2449,17
2020-04-30,TN,10735,199
2020-04-30,TX,28727,812
2020-04-30,UT,4672,46
2020-04-30,VT,866,49
2020-04-30,VA,15847,552
2020-04-30,WA,14327,814
2020-04-30,WV,1125,41
2020-04-30,WI,6854,316
2020-04-30,WY,559,7
2020-05-01,AL,7294,289
2020-05-01,AK,364,9
2020-05-01,AS,0,0
2020-05-01,AZ,7969,330
2020-05-01,AR,3337,64
2020-05-01,CA,52026,2126
2020-05-01,CO,15793,821
2020-05-01,CT,28764,2339
2020-05-01,DE,4918,159
2020-05-01,DC,4658,231
2020-05-01,FL,34728,1314
2020-05-01,GA,27489,1169
2020-05-01,GU,145,5
2020-05-01,HI,619,16
2020-05-01,ID,2015,63
2020-05-01,IL,56055,2457
2020-05-01,IN,18630,1175
2020-05-01,IA,7884,170
2020-05-01,KS,4634,140
2020-05-01,KY,4882,246
2020-05-01,LA,28711,1970
2020-05-01,ME,1123,55
2020-05-01,MD,23472,1080
2020-05-01,MA,64311,3716
2020-05-01,MI,42356,3866
2020-05-01,MN,5730,370
2020-05-01,MS,7212,281
2020-05-01,MO,8067,360
2020-05-01,MT,453,16
2020-05-01,NE,5008,73
2020-05-01,NV,5248,246
2020-05-01,NH,2310,81
2020-05-01,NJ,121190,7538
2020-05-01,NM,3513,131
2020-05-01,NY,308314,24039
2020-05-01,NC,11070,419
2020-05-01,ND,1107,23
2020-05-01,MP,14,2
2020-05-01,OH,18743,1003
2020-05-01,OK,3748,230
2020-05-01,OR,2579,104
2020-05-01,PA,49579,2635
2020-05-01,PR,1575,94
2020-05-01,RI,8962,279
2020-05-01,SC,6258,256
2020-05-01,SD,2525,21
2020-05-01,TN,11891,204
2020-05-01,TX,29692,840
2020-05-01,UT,4828,46
2020-05-01,VT,879,50
2020-05-01,VA,16902,581
2020-05-01,WA,14637,824
2020-05-01,WV,1152,46
2020-05-01,WI,7314,327
2020-05-01,WY,566,7
2020-05-03,AL,7888,290
2020-05-03,AK,368,9
2020-05-03,AS,0,0
2020-05-03,AZ,8640,362
2020-05-03,AR,3437,76
2020-05-03,CA,54903,2216
2020-05-03,CO,16635,842
2020-05-03,CT,29287,2436
2020-05-03,DE,5208,177
2020-05-03,DC,5016,251
2020-05-03,FL,36078,1379
2020-05-03,GA,28665,1184
2020-05-03,GU,145,5
2020-05-03,HI,620,17
2020-05-03,ID,2061,64
2020-05-03,IL,61499,2618
2020-05-03,IN,19933,1132
2020-05-03,IA,9175,184
2020-05-03,KS,5156,144
2020-05-03,KY,5130,253
2020-05-03,LA,29340,2012
2020-05-03,ME,1185,57
2020-05-03,MD,25462,1281
2020-05-03,MA,68087,4004
2020-05-03,MI,43801,4053
2020-05-03,MN,6663,418
2020-05-03,MS,7550,303
2020-05-03,MO,8618,381
2020-05-03,MT,455,16
2020-05-03,NE,5661,78
2020-05-03,NV,5472,258
2020-05-03,NH,2518,86
2020-05-03,NJ,126744,7871
2020-05-03,NM,3850,151
2020-05-03,NY,316415,24708
2020-05-03,NC,11770,434
2020-05-03,ND,1191,25
2020-05-03,MP,14,2
2020-05-03,OH,19914,1039
2020-05-03,OK,3972,238
2020-05-03,OR,2680,109
2020-05-03,PA,51225,2720
2020-05-03,PR,1808,97
2020-05-03,RI,9477,320
2020-05-03,SC,6626,275
2020-05-03,SD,2631,21
2020-05-03,TN,13177,210
2020-05-03,TX,31998,878
2020-05-03,UT,5175,50
2020-05-03,VT,897,53
2020-05-03,VA,18672,660
2020-05-03,WA,15185,834
2020-05-03,WV,1195,48
2020-05-03,WI,7964,339
2020-05-03,WY,586,7
2020-05-04,AL,8112,298
2020-05-04,AK,370,9
2020-05-04,AS,0,0
2020-05-04,AZ,8924,362
2020-05-04,AR,3491,80
2020-05-04,CA,55884,2278
2020-05-04,CO,16918,851
2020-05-04,CT,29973,2556
2020-05-04,DE,5288,182
2020-05-04,DC,5170,258
2020-05-04,FL,36897,1399
2020-05-04,GA,29451,1246
2020-05-04,GU,145,5
2020-05-04,HI,621,17
2020-05-04,ID,2106,64
2020-05-04,IL,63777,2659
2020-05-04,IN,20507,1151
2020-05-04,IA,9703,188
2020-05-04,KS,5383,156
2020-05-04,KY,5245,261
2020-05-04,LA,29673,2064
2020-05-04,ME,1205,57
2020-05-04,MD,26408,1317
2020-05-04,MA,69087,4090
2020-05-04,MI,43990,4139
2020-05-04,MN,7234,427
2020-05-04,MS,7877,310
2020-05-04,MO,8946,386
2020-05-04,MT,457,16
2020-05-04,NE,6037,78
2020-05-04,NV,5630,265
2020-05-04,NH,2588,86
2020-05-04,NJ,128269,7910
2020-05-04,NM,4031,156
2020-05-04,NY,318953,24999
2020-05-04,NC,11971,442
2020-05-04,ND,1225,25
2020-05-04,MP,14,2
2020-05-04,OH,20474,1057
2020-05-04,OK,4044,238
2020-05-04,OR,2759,109
2020-05-04,PA,52816,2838
2020-05-04,PR,1843,97
2020-05-04,RI,9652,341
2020-05-04,SC,6757,283
2020-05-04,SD,2668,21
2020-05-04,TN,13571,219
2020-05-04,TX,32783,901
2020-05-04,UT,5317,50
2020-05-04,VT,902,52
2020-05-04,VA,19493,684
2020-05-04,WA,15462,841
2020-05-04,WV,1224,48
2020-05-04,WI,8236,340
2020-05-04,WY,596,7
2020-05-05,AL,8437,315
2020-05-05,AK,371,9
2020-05-05,AS,0,0
2020-05-05,AZ,9305,395
2020-05-05,AR,3525,83
2020-05-05,CA,58456,2381
2020-05-05,CO,17367,903
2020-05-05,CT,30621,2633
2020-05-05,DE,5371,187
2020-05-05,DC,5322,264
2020-05-05,FL,37439,1471
2020-05-05,GA,29998,1299
2020-05-05,GU,145,5
2020-05-05,HI,625,17
2020-05-05,ID,2127,65
2020-05-05,IL,65889,2834
2020-05-05,IN,21033,1211
2020-05-05,IA,10111,207
2020-05-05,KS,5648,161
2020-05-05,KY,5822,275
2020-05-05,LA,29996,2115
2020-05-05,ME,1226,61
2020-05-05,MD,27117,1390
2020-05-05,MA,70271,4212
2020-05-05,MI,44451,4183
2020-05-05,MN,7851,455
2020-05-05,MS,8207,342
2020-05-05,MO,9121,409
2020-05-05,MT,456,16
2020-05-05,NE,6373,78
2020-05-05,NV,5660,270
2020-05-05,NH,2636,92
2020-05-05,NJ,130593,8244
2020-05-05,NM,4138,162
2020-05-05,NY,321192,25124
2020-05-05,NC,12510,472
2020-05-05,ND,1266,25
2020-05-05,MP,14,2
2020-05-05,OH,20969,1135
2020-05-05,OK,4127,247
2020-05-05,OR,2839,113
2020-05-05,PA,53864,3179
2020-05-05,PR,1924,99
2020-05-05,RI,9933,355
2020-05-05,SC,6841,296
2020-05-05,SD,2721,24
2020-05-05,TN,13690,226
2020-05-05,TX,33912,925
2020-05-05,UT,5449,56
2020-05-05,VT,907,52
2020-05-05,VA,20257,713
2020-05-05,WA,15594,862
2020-05-05,WV,1246,48
2020-05-05,WI,8566,353
2020-05-05,WY,604,7
2020-05-06,AL,8691,343
2020-05-06,AK,372,10
2020-05-06,AS,0,0
2020-05-06,AZ,9707,426
2020-05-06,AR,3611,87
2020-05-06,CA,60616,2464
2020-05-06,CO,17832,919
2020-05-06,CT,30995,2718
2020-05-06,DE,5778,193
2020-05-06,DC,5461,277
2020-05-06,FL,38002,1539
2020-05-06,GA,30743,1327
2020-05-06,GU,149,5
2020-05-06,HI,626,17
2020-05-06,ID,2158,66
2020-05-06,IL,68232,2974
2020-05-06,IN,21870,1377
2020-05-06,IA,10404,219
2020-05-06,KS,5993,164
2020-05-06,KY,5934,283
2020-05-06,LA,30399,2167
2020-05-06,ME,1254,62
2020-05-06,MD,28163,1437
2020-05-06,MA,72025,4420
2020-05-06,MI,45179,4256
2020-05-06,MN,8579,485
2020-05-06,MS,8424,374
2020-05-06,MO,9323,428
2020-05-06,MT,456,16
2020-05-06,NE,6689,78
2020-05-06,NV,5741,289
2020-05-06,NH,2741,92
2020-05-06,NJ,131890,8549
2020-05-06,NM,4291,169
2020-05-06,NY,323978,25623
2020-05-06,NC,13053,492
2020-05-06,ND,1323,31
2020-05-06,MP,15,2
2020-05-06,OH,21576,1225
2020-05-06,OK,4202,253
2020-05-06,OR,2916,115
2020-05-06,PA,54800,3345
2020-05-06,PR,1968,99
2020-05-06,RI,10205,370
2020-05-06,SC,6936,305
2020-05-06,SD,2780,29
2020-05-06,TN,13938,239
2020-05-06,TX,34928,954
2020-05-06,UT,5595,58
2020-05-06,VT,908,52
2020-05-06,VA,20257,713
2020-05-06,WA,15905,870
2020-05-06,WV,1242,50
2020-05-06,WI,8901,362
2020-05-06,WY,631,7
2020-05-07,AL,9046,369
2020-05-07,AK,374,10
2020-05-07,AS,0,0
2020-05-07,AZ,9945,450
2020-05-07,AR,3703,87
2020-05-07,CA,62148,2535
2020-05-07,CO,18370,944
2020-05-07,CT,31784,2797
2020-05-07,DE,5939,202
2020-05-07,DC,5654,285
2020-05-07,FL,38828,1600
2020-05-07,GA,31618,1355
2020-05-07,GU,149,5
2020-05-07,HI,629,17
2020-05-07,ID,2178,67
2020-05-07,IL,70871,3111
2020-05-07,IN,22503,1414
2020-05-07,IA,11059,231
2020-05-07,KS,6332,165
2020-05-07,KY,6129,294
2020-05-07,LA,30652,2208
2020-05-07,ME,1330,62
2020-05-07,MD,29374,1503
2020-05-07,MA,73721,4552
2020-05-07,MI,45745,4345
2020-05-07,MN,9365,508
2020-05-07,MS,8686,396
2020-05-07,MO,9581,449
2020-05-07,MT,456,16
2020-05-07,NE,7334,91
2020-05-07,NV,5855,297
2020-05-07,NH,2843,114
2020-05-07,NJ,133991,8807
2020-05-07,NM,4493,172
2020-05-07,NY,327469,26144
2020-05-07,NC,13540,513
2020-05-07,ND,1371,31
2020-05-07,MP,15,2
2020-05-07,OH,22131,1271
2020-05-07,OK,4330,260
2020-05-07,OR,2989,121
2020-05-07,PA,55956,3589
2020-05-07,PR,2031,102
2020-05-07,RI,10530,388
2020-05-07,SC,7142,316
2020-05-07,SD,2906,31
2020-05-07,TN,14096,238
2020-05-07,TX,36036,985
2020-05-07,UT,5724,61
2020-05-07,VT,916,53
2020-05-07,VA,21570,769
2020-05-07,WA,16231,891
2020-05-07,WV,1287,51
2020-05-07,WI,9215,374
2020-05-07,WY,635,7
2020-05-08,AL,9385,383
2020-05-08,AK,377,10
2020-05-08,AS,0,0
2020-05-08,AZ,10526,517
2020-05-08,AR,3747,88
2020-05-08,CA,63779,2613
2020-05-08,CO,18827,960
2020-05-08,CT,32411,2874
2020-05-08,DE,6111,213
2020-05-08,DC,5899,304
2020-05-08,FL,39199,1669
2020-05-08,GA,32181,1400
2020-05-08,GU,151,5
2020-05-08,HI,629,17
2020-05-08,ID,2178,67
2020-05-08,IL,73760,3241
2020-05-08,IN,23146,1447
2020-05-08,IA,11457,243
2020-05-08,KS,6667,168
2020-05-08,KY,6288,298
2020-05-08,LA,30855,2227
2020-05-08,ME,1374,63
2020-05-08,MD,30485,1560
2020-05-08,MA,75333,4702
2020-05-08,MI,46386,4399
2020-05-08,MN,10088,534
2020-05-08,MS,9090,409
2020-05-08,MO,9733,483
2020-05-08,MT,458,16
2020-05-08,NE,7818,90
2020-05-08,NV,5920,294
2020-05-08,NH,2947,121
2020-05-08,NJ,135840,8960
2020-05-08,NM,4673,181
2020-05-08,NY,330407,26243
2020-05-08,NC,14006,530
2020-05-08,ND,1425,33
2020-05-08,MP,15,2
2020-05-08,OH,23016,1306
2020-05-08,OK,4424,266
2020-05-08,OR,3068,124
2020-05-08,PA,57371,3715
2020-05-08,PR,2156,107
2020-05-08,RI,10779,399
2020-05-08,SC,7367,320
2020-05-08,SD,3145,31
2020-05-08,TN,14441,242
2020-05-08,TX,37246,1025
2020-05-08,UT,5919,61
2020-05-08,VT,919,53
2020-05-08,VA,22342,812
2020-05-08,WA,16388,905
2020-05-08,WV,1323,52
2020-05-08,WI,9590,384
2020-05-08,WY,644,7
2020-05-09,AL,9668,390
2020-05-09,AK,378,10
2020-05-09,AS,0,0
2020-05-09,AZ,10960,532
2020-05-09,AR,3747,88
2020-05-09,CA,66558,2687
2020-05-09,CO,19375,967
2020-05-09,CT,32984,2932
2020-05-09,DE,6277,221
2020-05-09,DC,6102,311
2020-05-09,FL,40001,1715
2020-05-09,GA,32588,1403
2020-05-09,GU,151,5
2020-05-09,HI,631,17
2020-05-09,ID,2205,67
2020-05-09,IL,76085,3349
2020-05-09,IN,23732,1490
2020-05-09,IA,11671,252
2020-05-09,KS,6829,174
2020-05-09,KY,6440,304
2020-05-09,LA,31417,2267
2020-05-09,ME,1408,64
2020-05-09,MD,31534,1614
2020-05-09,MA,76743,4840
2020-05-09,MI,46815,4530
2020-05-09,MN,10790,558
2020-05-09,MS,9378,421
2020-05-09,MO,9911,494
2020-05-09,MT,458,16
2020-05-09,NE,8093,90
2020-05-09,NV,6171,313
2020-05-09,NH,3011,131
2020-05-09,NJ,137397,9116
2020-05-09,NM,4778,191
2020-05-09,NY,333122,26612
2020-05-09,NC,14478,551
2020-05-09,ND,1464,35
2020-05-09,MP,16,2
2020-05-09,OH,23697,1331
2020-05-09,OK,4490,270
2020-05-09,OR,3160,127
2020-05-09,PA,58560,3779
2020-05-09,PR,2173,108
2020-05-09,RI,10989,418
2020-05-09,SC,7531,330
2020-05-09,SD,3393,34
2020-05-09,TN,14768,242
2020-05-09,TX,38394,1066
2020-05-09,UT,6103,66
2020-05-09,VT,921,53
2020-05-09,VA,23196,827
2020-05-09,WA,16674,921
2020-05-09,WV,1323,52
2020-05-09,WI,9939,398
2020-05-09,WY,653,7
2020-05-10,AL,9889,393
2020-05-10,AK,379,10
2020-05-10,AS,0,0
2020-05-10,AZ,11119,536
2020-05-10,AR,4012,91
2020-05-10,CA,67600,2716
2020-05-10,CO,19703,971
2020-05-10,CT,33554,2967
2020-05-10,DE,6277,221
2020-05-10,DC,6272,323
2020-05-10,FL,40596,1721
2020-05-10,GA,33580,1406
2020-05-10,GU,151,5
2020-05-10,HI,632,17
2020-05-10,ID,2230,67
2020-05-10,IL,77741,3406
2020-05-10,IN,24126,1508
2020-05-10,IA,11959,265
2020-05-10,KS,6951,174
2020-05-10,KY,6440,304
2020-05-10,LA,31600,2286
2020-05-10,ME,1436,64
2020-05-10,MD,32587,1644
2020-05-10,MA,77793,4979
2020-05-10,MI,47182,4555
2020-05-10,MN,11271,578
2020-05-10,MS,9501,430
2020-05-10,MO,10068,503
2020-05-10,MT,458,16
2020-05-10,NE,8171,90
2020-05-10,NV,6120,310
2020-05-10,NH,3071,133
2020-05-10,NJ,138754,9256
2020-05-10,NM,4863,200
2020-05-10,NY,335395,26641
2020-05-10,NC,14938,564
2020-05-10,ND,1491,35
2020-05-10,MP,16,2
2020-05-10,OH,24081,1341
2020-05-10,OK,4589,272
2020-05-10,OR,3228,127
2020-05-10,PA,59939,3806
2020-05-10,PR,2198,111
2020-05-10,RI,11274,422
2020-05-10,SC,7653,331
2020-05-10,SD,3517,34
2020-05-10,TN,14985,243
2020-05-10,TX,39258,1094
2020-05-10,UT,6251,67
2020-05-10,VT,927,53
2020-05-10,VA,24081,839
2020-05-10,WA,16891,931
2020-05-10,WV,1360,54
2020-05-10,WI,10219,400
2020-05-10,WY,662,7
2020-05-11,AL,10164,403
2020-05-11,AK,379,10
2020-05-11,AS,0,0
2020-05-11,AZ,11383,542
2020-05-11,AR,4043,94
2020-05-11,CA,69329,2779
2020-05-11,CO,19879,987
2020-05-11,CT,33765,3008
2020-05-11,DE,6565,225
2020-05-11,DC,6389,328
2020-05-11,FL,40982,1735
2020-05-11,GA,34002,1444
2020-05-11,GU,151,5
2020-05-11,HI,634,17
2020-05-11,ID,2260,70
2020-05-11,IL,79007,3459
2020-05-11,IN,24627,1540
2020-05-11,IA,12373,271
2020-05-11,KS,7159,180
2020-05-11,KY,6677,311
2020-05-11,LA,31815,2308
2020-05-11,ME,1462,65
2020-05-11,MD,33373,1683
2020-05-11,MA,78462,5108
2020-05-11,MI,47552,4584
2020-05-11,MN,11799,591
2020-05-11,MS,9674,435
2020-05-11,MO,10157,514
2020-05-11,MT,459,16
2020-05-11,NE,8407,98
2020-05-11,NV,6152,312
2020-05-11,NH,3160,133
2020-05-11,NJ,140206,9340
2020-05-11,NM,5069,208
2020-05-11,NY,337055,26988
2020-05-11,NC,15274,575
2020-05-11,ND,1518,36
2020-05-11,MP,19,2
2020-05-11,OH,24777,1357
2020-05-11,OK,4613,274
2020-05-11,OR,3286,130
2020-05-11,PA,60459,3832
2020-05-11,PR,2256,113
2020-05-11,RI,11450,430
2020-05-11,SC,7792,346
2020-05-11,SD,3614,34
2020-05-11,TN,15544,251
2020-05-11,TX,40555,1117
2020-05-11,UT,6362,68
2020-05-11,VT,926,53
2020-05-11,VA,25070,850
2020-05-11,WA,17122,945
2020-05-11,WV,1366,54
2020-05-11,WI,10418,409
2020-05-11,WY,669,7
2020-05-13,AL,10700,450
2020-05-13,AK,383,10
2020-05-13,AS,0,0
2020-05-13,AZ,12216,595
2020-05-13,AR,4236,97
2020-05-13,CA,72798,2957
2020-05-13,CO,20475,1062
2020-05-13,CT,34855,3125
2020-05-13,DE,6952,247
2020-05-13,DC,6584,350
2020-05-13,FL,42402,1827
2020-05-13,GA,35427,1517
2020-05-13,GU,152,5
2020-05-13,HI,638,17
2020-05-13,ID,2293,69
2020-05-13,IL,84694,3792
2020-05-13,IN,25473,1619
2020-05-13,IA,13289,306
2020-05-13,KS,7518,188
2020-05-13,KY,6853,321
2020-05-13,LA,32662,2381
2020-05-13,ME,1515,66
2020-05-13,MD,34812,1809
2020-05-13,MA,80497,5315
2020-05-13,MI,48391,4714
2020-05-13,MN,12917,638
2020-05-13,MS,10090,465
2020-05-13,MO,10404,551
2020-05-13,MT,462,16
2020-05-13,NE,8912,103
2020-05-13,NV,6476,331
2020-05-13,NH,3299,150
2020-05-13,NJ,141560,9714
2020-05-13,NM,5364,231
2020-05-13,NY,340661,27477
2020-05-13,NC,16352,625
2020-05-13,ND,1647,40
2020-05-13,MP,19,2
2020-05-13,OH,25721,1483
2020-05-13,OK,4858,278
2020-05-13,OR,3416,134
2020-05-13,PA,62101,4094
2020-05-13,PR,2329,115
2020-05-13,RI,11835,462
2020-05-13,SC,8030,362
2020-05-13,SD,3732,39
2020-05-13,TN,16370,273
2020-05-13,TX,43020,1172
2020-05-13,UT,6620,75
2020-05-13,VT,929,53
2020-05-13,VA,26746,928
2020-05-13,WA,17512,974
2020-05-13,WV,1398,58
2020-05-13,WI,10902,421
2020-05-13,WY,688,7
2020-05-14,AL,11101,473
2020-05-14,AK,383,10
2020-05-14,AS,0,0
2020-05-14,AZ,12674,624
2020-05-14,AR,4366,98
2020-05-14,CA,74871,3052
2020-05-14,CO,20838,1086
2020-05-14,CT,35464,3219
2020-05-14,DE,7223,260
2020-05-14,DC,6736,358
2020-05-14,FL,43210,1875
2020-05-14,GA,35977,1545
2020-05-14,GU,152,5
2020-05-14,HI,637,17
2020-05-14,ID,2351,72
2020-05-14,IL,87937,3928
2020-05-14,IN,26053,1646
2020-05-14,IA,13675,318
2020-05-14,KS,7705,189
2020-05-14,KY,7225,328
2020-05-14,LA,33489,2417
2020-05-14,ME,1565,69
2020-05-14,MD,35903,1866
2020-05-14,MA,82182,5482
2020-05-14,MI,49582,4787
2020-05-14,MN,13435,672
2020-05-14,MS,10483,480
2020-05-14,MO,10594,566
2020-05-14,MT,462,16
2020-05-14,NE,9260,103
2020-05-14,NV,6504,333
2020-05-14,NH,3382,151
2020-05-14,NJ,142704,9946
2020-05-14,NM,5503,242
2020-05-14,NY,343051,27641
2020-05-14,NC,16968,641
2020-05-14,ND,1712,40
2020-05-14,MP,19,2
2020-05-14,OH,26357,1534
2020-05-14,OK,4963,284
2020-05-14,OR,3479,137
2020-05-14,PA,63105,4288
2020-05-14,PR,2427,117
2020-05-14,RI,12016,468
2020-05-14,SC,8189,371
2020-05-14,SD,3792,43
2020-05-14,TN,16699,287
2020-05-14,TX,44480,1235
2020-05-14,UT,6749,75
2020-05-14,VT,932,53
2020-05-14,VA,27813,956
2020-05-14,WA,17773,983
2020-05-14,WV,1427,60
2020-05-14,WI,11275,434
2020-05-14,WY,701,7
2020-05-15,AL,11373,483
2020-05-15,AK,388,10
2020-05-15,AS,0,0
2020-05-15,AZ,13169,651
2020-05-15,AR,4463,98
2020-05-15,CA,76693,3136
2020-05-15,CO,21232,1150
2020-05-15,CT,36085,3285
2020-05-15,DE,7373,271
2020-05-15,DC,6871,368
2020-05-15,FL,44138,1917
2020-05-15,GA,36772,1588
2020-05-15,GU,154,5
2020-05-15,HI,638,17
2020-05-15,ID,2351,72
2020-05-15,IL,90369,4059
2020-05-15,IN,26656,1691
2020-05-15,IA,14049,336
2020-05-15,KS,7886,193
2020-05-15,KY,7444,332
2020-05-15,LA,33837,2448
2020-05-15,ME,1603,69
2020-05-15,MD,36986,1911
2020-05-15,MA,83421,5592
2020-05-15,MI,50079,4825
2020-05-15,MN,14240,692
2020-05-15,MS,10801,493
2020-05-15,MO,10766,581
2020-05-15,MT,466,16
2020-05-15,NE,9610,113
2020-05-15,NV,6733,343
2020-05-15,NH,3453,151
2020-05-15,NJ,143984,10148
2020-05-15,NM,5662,253
2020-05-15,NY,345813,27878
2020-05-15,NC,17494,667
2020-05-15,ND,1761,42
2020-05-15,MP,19,2
2020-05-15,OH,26954,1581
2020-05-15,OK,5087,285
2020-05-15,OR,3541,137
2020-05-15,PA,64136,4422
2020-05-15,PR,2542,122
2020-05-15,RI,12219,479
2020-05-15,SC,8407,380
2020-05-15,SD,3887,44
2020-05-15,TN,16960,290
2020-05-15,TX,45721,1280
2020-05-15,UT,6913,77
2020-05-15,VT,933,53
2020-05-15,VA,28672,978
2020-05-15,WA,17951,991
2020-05-15,WV,1447,64
2020-05-15,WI,11685,445
2020-05-15,WY,716,7
2020-05-16,AL,11674,485
2020-05-16,AK,388,10
2020-05-16,AS,0,0
2020-05-16,AZ,13666,679
2020-05-16,AR,4578,98
2020-05-16,CA,78725,3208
2020-05-16,CO,21633,1192
2020-05-16,CT,36703,3339
2020-05-16,DE,7547,286
2020-05-16,DC,7042,375
2020-05-16,FL,44811,1964
2020-05-16,GA,37212,1598
2020-05-16,GU,154,5
2020-05-16,HI,639,17
2020-05-16,ID,2419,73
2020-05-16,IL,92457,4129
2020-05-16,IN,27280,1741
2020-05-16,IA,14328,346
2020-05-16,KS,7939,195
2020-05-16,KY,7688,334
2020-05-16,LA,34117,2479
2020-05-16,ME,1648,70
2020-05-16,MD,37968,1957
2020-05-16,MA,84933,5705
2020-05-16,MI,50538,4881
2020-05-16,MN,14969,709
2020-05-16,MS,11123,510
2020-05-16,MO,10959,594
2020-05-16,MT,468,16
2020-05-16,NE,10220,123
2020-05-16,NV,6813,347
2020-05-16,NH,3556,171
2020-05-16,NJ,145089,10261
2020-05-16,NM,5847,259
2020-05-16,NY,348232,28049
2020-05-16,NC,18130,676
2020-05-16,ND,1848,42
2020-05-16,MP,21,2
2020-05-16,OH,27474,1610
2020-05-16,OK,5237,288
2020-05-16,OR,3612,137
2020-05-16,PA,65185,4480
2020-05-16,PR,2589,122
2020-05-16,RI,12434,489
2020-05-16,SC,8661,380
2020-05-16,SD,3959,44
2020-05-16,TN,17263,295
2020-05-16,TX,47452,1318
