state,county,population,lat,long,date,type,value
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-19,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-19,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-20,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-20,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-21,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-21,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-22,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-22,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-23,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-23,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-24,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-24,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-25,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-25,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-26,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-26,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-27,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-27,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-28,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-28,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-29,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-02-29,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-01,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-01,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-02,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-02,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-03,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-03,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-04,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-04,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-05,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-05,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-06,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-06,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-07,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-07,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-08,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-08,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-09,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-09,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-10,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-10,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-11,cases,1
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-11,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-12,cases,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-13,cases,1
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-14,cases,3
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-15,cases,4
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-16,cases,6
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-17,cases,6
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-18,cases,6
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-18,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-19,cases,6
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-19,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-20,cases,8
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-20,deaths,0
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-21,cases,9
OR,Deschutes,191996,44.0016455,-120.94952,2020-03-21,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-22,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-22,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-23,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-23,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-24,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-24,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-25,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-25,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-26,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-26,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-27,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-27,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-28,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-28,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-29,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-29,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-30,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-30,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-31,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-01-31,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-01,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-01,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-02,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-02,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-03,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-03,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-04,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-04,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-05,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-05,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-06,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-06,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-07,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-07,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-08,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-08,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-09,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-09,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-10,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-10,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-11,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-11,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-12,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-12,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-13,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-13,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-14,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-14,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-15,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-15,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-16,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-16,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-17,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-17,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-18,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-18,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-19,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-19,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-20,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-20,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-21,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-21,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-22,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-22,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-23,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-23,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-24,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-24,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-25,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-25,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-26,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-26,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-27,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-27,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-28,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-28,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-29,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-02-29,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-01,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-01,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-02,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-02,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-03,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-03,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-04,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-04,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-05,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-05,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-06,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-06,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-07,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-07,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-08,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-08,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-09,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-09,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-10,cases,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-10,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-11,cases,1
IL,McHenry,308570,42.3247895,-88.453064,2020-03-11,deaths,0
IL,McHenry,308570,42.3247895,-88.453064,2020-03-17,cases,2
IL,McHenry,308570,42.3247895,-88.453064,2020-03-18,cases,2
IL,McHenry,308570,42.3247895,-88.453064,2020-03-19,cases,2
IL,McHenry,308570,42.3247895,-88.453064,2020-03-20,cases,2
IL,McHenry,308570,42.3247895,-88.453064,2020-03-21,cases,2
IL,Lake,700832,42.3242905,-87.9794555,2020-01-22,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-22,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-23,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-23,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-24,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-24,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-25,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-25,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-26,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-26,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-27,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-27,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-28,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-28,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-29,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-29,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-30,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-30,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-31,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-01-31,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-01,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-01,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-02,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-02,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-03,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-03,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-04,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-04,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-05,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-05,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-06,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-06,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-07,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-07,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-08,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-08,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-09,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-09,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-10,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-10,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-11,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-11,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-12,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-12,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-13,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-13,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-14,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-14,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-15,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-15,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-16,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-16,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-17,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-17,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-18,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-18,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-19,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-19,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-20,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-20,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-21,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-21,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-22,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-22,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-23,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-23,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-24,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-24,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-25,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-25,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-26,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-26,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-27,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-27,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-28,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-28,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-29,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-02-29,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-01,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-01,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-02,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-02,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-03,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-03,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-04,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-04,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-05,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-05,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-06,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-06,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-07,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-07,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-08,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-08,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-09,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-09,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-10,cases,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-10,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-11,cases,1
IL,Lake,700832,42.3242905,-87.9794555,2020-03-11,deaths,0
IL,Lake,700832,42.3242905,-87.9794555,2020-03-17,cases,5
IL,Lake,700832,42.3242905,-87.9794555,2020-03-18,cases,5
IL,Lake,700832,42.3242905,-87.9794555,2020-03-19,cases,5
IL,Lake,700832,42.3242905,-87.9794555,2020-03-20,cases,5
IL,Lake,700832,42.3242905,-87.9794555,2020-03-21,cases,5
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-22,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-22,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-23,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-23,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-24,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-24,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-25,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-25,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-26,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-26,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-27,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-27,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-28,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-28,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-29,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-29,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-30,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-30,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-31,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-01-31,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-01,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-01,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-02,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-02,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-03,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-03,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-04,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-04,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-05,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-05,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-06,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-06,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-07,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-07,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-08,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-08,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-09,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-09,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-10,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-10,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-11,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-11,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-12,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-12,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-13,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-13,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-14,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-14,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-15,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-15,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-16,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-16,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-17,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-17,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-18,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-18,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-19,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-19,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-20,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-20,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-21,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-21,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-22,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-22,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-23,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-23,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-24,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-24,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-25,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-25,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-26,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-26,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-27,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-27,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-28,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-28,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-29,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-02-29,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-01,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-01,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-02,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-02,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-03,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-03,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-04,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-04,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-05,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-05,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-06,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-06,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-07,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-07,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-08,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-08,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-09,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-09,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-10,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-10,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-11,cases,1
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-11,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-12,cases,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-14,cases,3
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-15,cases,4
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-16,cases,5
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-17,cases,8
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-18,cases,9
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-18,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-19,cases,12
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-19,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-20,cases,16
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-20,deaths,0
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-21,cases,24
PA,Bucks,628195,40.3287395,-75.1027805,2020-03-21,deaths,0
SC,Lancaster,95380,34.767196,-80.658954,2020-01-22,cases,0
SC,Lancaster,95380,34.767196,-80.658954,2020-01-22,deaths,0
SC,Lancaster,95380,34.767196,-80.658954,2020-01-23,cases,0
SC,Lancaster,95380,34.767196,-80.658954,2020-01-23,deaths,0
SC,Lancaster,95380,34.767196,-80.658954,2020-01-24,cases,0
SC,Lancaster,95380,34.767196,-80.658954,2020-01-24,deaths,0
SC,Lancaster,95380,34.767196,-80.658954,2020-01-25,cases,0
SC,Lancaster,95380,34.767196,-80.658954,2020-01-25,deaths,0
